FECHA,HORA,BJU
31/07/2018,8,25
31/07/2018,9,39
31/07/2018,10,45
31/07/2018,11,47
31/07/2018,12,47
31/07/2018,13,52
31/07/2018,14,55
31/07/2018,15,43
31/07/2018,16,45
31/07/2018,17,34
31/07/2018,18,26
31/07/2018,19,26
31/07/2018,20,21
31/07/2018,21,11
31/07/2018,22,13
31/07/2018,23,10
31/07/2018,24,19
01/08/2018,1,22
01/08/2018,2,13
01/08/2018,3,10
01/08/2018,4,21
01/08/2018,5,21
01/08/2018,6,25
01/08/2018,7,26
01/08/2018,8,33
01/08/2018,9,27
01/08/2018,10,29
01/08/2018,11,-99
01/08/2018,12,18
01/08/2018,13,17
01/08/2018,14,19
01/08/2018,15,20
01/08/2018,16,22
01/08/2018,17,25
01/08/2018,18,18
01/08/2018,19,21
01/08/2018,20,34
01/08/2018,21,21
01/08/2018,22,16
01/08/2018,23,10
01/08/2018,24,10
02/08/2018,1,10
02/08/2018,2,10
02/08/2018,3,10
02/08/2018,4,10
02/08/2018,5,13
02/08/2018,6,20
02/08/2018,7,22
02/08/2018,8,25
02/08/2018,9,29
02/08/2018,10,35
02/08/2018,11,20
02/08/2018,12,31
02/08/2018,13,19
02/08/2018,14,19
02/08/2018,15,20
02/08/2018,16,24
02/08/2018,17,21
02/08/2018,18,20
02/08/2018,19,14
02/08/2018,20,21
02/08/2018,21,15
02/08/2018,22,13
02/08/2018,23,12
02/08/2018,24,8
03/08/2018,1,-99
03/08/2018,2,6
03/08/2018,3,12
03/08/2018,4,7
03/08/2018,5,13
03/08/2018,6,16
03/08/2018,7,17
03/08/2018,8,19
03/08/2018,9,19
03/08/2018,10,26
03/08/2018,11,29
03/08/2018,12,35
03/08/2018,13,36
03/08/2018,14,35
03/08/2018,15,30
03/08/2018,16,28
03/08/2018,17,27
03/08/2018,18,19
03/08/2018,19,10
03/08/2018,20,15
03/08/2018,21,10
03/08/2018,22,9
03/08/2018,23,11
03/08/2018,24,9
04/08/2018,1,13
04/08/2018,2,-99
04/08/2018,3,-99
04/08/2018,4,12
04/08/2018,5,10
04/08/2018,6,13
04/08/2018,7,21
04/08/2018,8,24
04/08/2018,9,30
04/08/2018,10,32
04/08/2018,11,47
04/08/2018,12,47
04/08/2018,13,32
04/08/2018,14,41
04/08/2018,15,54
04/08/2018,16,38
04/08/2018,17,24
04/08/2018,18,31
04/08/2018,19,29
04/08/2018,20,28
04/08/2018,21,20
04/08/2018,22,10
04/08/2018,23,13
04/08/2018,24,9
05/08/2018,1,8
05/08/2018,2,12
05/08/2018,3,9
05/08/2018,4,9
05/08/2018,5,10
05/08/2018,6,7
05/08/2018,7,9
05/08/2018,8,12
05/08/2018,9,16
05/08/2018,10,20
05/08/2018,11,19
05/08/2018,12,25
05/08/2018,13,35
05/08/2018,14,38
05/08/2018,15,38
05/08/2018,16,21
05/08/2018,17,23
05/08/2018,18,19
05/08/2018,19,8
05/08/2018,20,11
05/08/2018,21,12
05/08/2018,22,13
05/08/2018,23,9
05/08/2018,24,11
06/08/2018,1,7
06/08/2018,2,9
06/08/2018,3,14
06/08/2018,4,12
06/08/2018,5,9
06/08/2018,6,9
06/08/2018,7,14
06/08/2018,8,10
06/08/2018,9,20
06/08/2018,10,30
06/08/2018,11,26
06/08/2018,12,37
06/08/2018,13,42
06/08/2018,14,40
06/08/2018,15,39
06/08/2018,16,23
06/08/2018,17,15
06/08/2018,18,26
06/08/2018,19,-99
06/08/2018,20,13
06/08/2018,21,12
06/08/2018,22,11
06/08/2018,23,19
06/08/2018,24,11
07/08/2018,1,16
07/08/2018,2,15
07/08/2018,3,16
07/08/2018,4,15
07/08/2018,5,14
07/08/2018,6,18
07/08/2018,7,28
07/08/2018,8,28
07/08/2018,9,42
07/08/2018,10,57
07/08/2018,11,48
07/08/2018,12,57
07/08/2018,13,54
07/08/2018,14,57
07/08/2018,15,58
07/08/2018,16,40
07/08/2018,17,37
07/08/2018,18,41
07/08/2018,19,17
07/08/2018,20,12
07/08/2018,21,18
07/08/2018,22,19
07/08/2018,23,26
07/08/2018,24,16
08/08/2018,1,26
08/08/2018,2,28
08/08/2018,3,29
08/08/2018,4,25
08/08/2018,5,26
08/08/2018,6,34
08/08/2018,7,38
08/08/2018,8,32
08/08/2018,9,47
08/08/2018,10,43
08/08/2018,11,54
08/08/2018,12,55
08/08/2018,13,61
08/08/2018,14,53
08/08/2018,15,49
08/08/2018,16,38
08/08/2018,17,38
08/08/2018,18,17
08/08/2018,19,28
08/08/2018,20,39
08/08/2018,21,26
08/08/2018,22,26
08/08/2018,23,26
08/08/2018,24,15
09/08/2018,1,13
09/08/2018,2,18
09/08/2018,3,-99
09/08/2018,4,19
09/08/2018,5,23
09/08/2018,6,28
09/08/2018,7,27
09/08/2018,8,37
09/08/2018,9,57
09/08/2018,10,52
09/08/2018,11,58
09/08/2018,12,54
09/08/2018,13,62
09/08/2018,14,60
09/08/2018,15,38
09/08/2018,16,30
09/08/2018,17,42
09/08/2018,18,39
09/08/2018,19,21
09/08/2018,20,23
09/08/2018,21,14
09/08/2018,22,10
09/08/2018,23,3
09/08/2018,24,7
10/08/2018,1,-99
10/08/2018,2,12
10/08/2018,3,19
10/08/2018,4,16
10/08/2018,5,20
10/08/2018,6,26
10/08/2018,7,26
10/08/2018,8,23
10/08/2018,9,27
10/08/2018,10,43
10/08/2018,11,43
10/08/2018,12,54
10/08/2018,13,54
10/08/2018,14,45
10/08/2018,15,33
10/08/2018,16,22
10/08/2018,17,25
10/08/2018,18,21
10/08/2018,19,30
10/08/2018,20,30
10/08/2018,21,22
10/08/2018,22,23
10/08/2018,23,23
10/08/2018,24,23
11/08/2018,1,22
11/08/2018,2,32
11/08/2018,3,37
11/08/2018,4,45
11/08/2018,5,45
11/08/2018,6,45
11/08/2018,7,44
11/08/2018,8,45
11/08/2018,9,59
11/08/2018,10,53
11/08/2018,11,46
11/08/2018,12,44
11/08/2018,13,33
11/08/2018,14,38
11/08/2018,15,28
11/08/2018,16,31
11/08/2018,17,29
11/08/2018,18,12
11/08/2018,19,25
11/08/2018,20,21
11/08/2018,21,14
11/08/2018,22,22
11/08/2018,23,21
11/08/2018,24,29
12/08/2018,1,26
12/08/2018,2,18
12/08/2018,3,18
12/08/2018,4,13
12/08/2018,5,24
12/08/2018,6,21
12/08/2018,7,17
12/08/2018,8,20
12/08/2018,9,24
12/08/2018,10,31
12/08/2018,11,31
12/08/2018,12,40
12/08/2018,13,29
12/08/2018,14,26
12/08/2018,15,18
12/08/2018,16,16
12/08/2018,17,21
12/08/2018,18,17
12/08/2018,19,15
12/08/2018,20,18
12/08/2018,21,20
12/08/2018,22,30
12/08/2018,23,28
12/08/2018,24,25
13/08/2018,1,26
13/08/2018,2,27
13/08/2018,3,26
13/08/2018,4,34
13/08/2018,5,34
13/08/2018,6,34
13/08/2018,7,36
13/08/2018,8,37
13/08/2018,9,35
13/08/2018,10,27
13/08/2018,11,21
13/08/2018,12,29
13/08/2018,13,19
13/08/2018,14,20
13/08/2018,15,20
13/08/2018,16,17
13/08/2018,17,18
13/08/2018,18,18
13/08/2018,19,14
13/08/2018,20,17
13/08/2018,21,21
13/08/2018,22,16
13/08/2018,23,25
13/08/2018,24,19
14/08/2018,1,18
14/08/2018,2,15
14/08/2018,3,16
14/08/2018,4,17
14/08/2018,5,17
14/08/2018,6,21
14/08/2018,7,40
14/08/2018,8,46
14/08/2018,9,53
14/08/2018,10,50
14/08/2018,11,67
14/08/2018,12,46
14/08/2018,13,26
14/08/2018,14,24
14/08/2018,15,42
14/08/2018,16,32
14/08/2018,17,14
14/08/2018,18,16
14/08/2018,19,26
14/08/2018,20,14
14/08/2018,21,27
14/08/2018,22,26
14/08/2018,23,25
14/08/2018,24,14
15/08/2018,1,26
15/08/2018,2,28
15/08/2018,3,20
15/08/2018,4,27
15/08/2018,5,29
15/08/2018,6,32
15/08/2018,7,38
15/08/2018,8,36
15/08/2018,9,47
15/08/2018,10,60
15/08/2018,11,67
15/08/2018,12,55
15/08/2018,13,45
15/08/2018,14,57
15/08/2018,15,63
15/08/2018,16,57
15/08/2018,17,47
15/08/2018,18,29
15/08/2018,19,24
15/08/2018,20,23
15/08/2018,21,25
15/08/2018,22,35
15/08/2018,23,35
15/08/2018,24,31
16/08/2018,1,36
16/08/2018,2,45
16/08/2018,3,35
16/08/2018,4,38
16/08/2018,5,37
16/08/2018,6,34
16/08/2018,7,34
16/08/2018,8,39
16/08/2018,9,49
16/08/2018,10,62
16/08/2018,11,83
16/08/2018,12,69
16/08/2018,13,49
16/08/2018,14,43
16/08/2018,15,20
16/08/2018,16,25
16/08/2018,17,28
16/08/2018,18,19
16/08/2018,19,18
16/08/2018,20,22
16/08/2018,21,13
16/08/2018,22,14
16/08/2018,23,15
16/08/2018,24,25
17/08/2018,1,22
17/08/2018,2,23
17/08/2018,3,20
17/08/2018,4,18
17/08/2018,5,20
17/08/2018,6,24
17/08/2018,7,30
17/08/2018,8,39
17/08/2018,9,-99
17/08/2018,10,-99
17/08/2018,11,-99
17/08/2018,12,-99
17/08/2018,13,-99
17/08/2018,14,53
17/08/2018,15,54
17/08/2018,16,42
17/08/2018,17,42
17/08/2018,18,33
17/08/2018,19,28
17/08/2018,20,19
17/08/2018,21,12
17/08/2018,22,13
17/08/2018,23,13
17/08/2018,24,11
18/08/2018,1,10
18/08/2018,2,10
18/08/2018,3,15
18/08/2018,4,16
18/08/2018,5,15
18/08/2018,6,14
18/08/2018,7,34
18/08/2018,8,34
18/08/2018,9,40
18/08/2018,10,44
18/08/2018,11,45
18/08/2018,12,51
18/08/2018,13,52
18/08/2018,14,47
18/08/2018,15,33
18/08/2018,16,19
18/08/2018,17,16
18/08/2018,18,12
18/08/2018,19,17
18/08/2018,20,20
18/08/2018,21,17
18/08/2018,22,18
18/08/2018,23,13
18/08/2018,24,19
19/08/2018,1,19
19/08/2018,2,3
19/08/2018,3,6
19/08/2018,4,2
19/08/2018,5,10
19/08/2018,6,7
19/08/2018,7,8
19/08/2018,8,13
19/08/2018,9,5
19/08/2018,10,20
19/08/2018,11,12
19/08/2018,12,17
19/08/2018,13,19
19/08/2018,14,26
19/08/2018,15,32
19/08/2018,16,29
19/08/2018,17,24
19/08/2018,18,30
19/08/2018,19,19
19/08/2018,20,23
19/08/2018,21,30
19/08/2018,22,30
19/08/2018,23,29
19/08/2018,24,16
20/08/2018,1,3
20/08/2018,2,10
20/08/2018,3,9
20/08/2018,4,12
20/08/2018,5,14
20/08/2018,6,20
20/08/2018,7,26
20/08/2018,8,29
20/08/2018,9,30
20/08/2018,10,39
20/08/2018,11,55
20/08/2018,12,63
20/08/2018,13,67
20/08/2018,14,39
20/08/2018,15,26
20/08/2018,16,23
20/08/2018,17,25
20/08/2018,18,24
20/08/2018,19,27
20/08/2018,20,15
20/08/2018,21,19
20/08/2018,22,12
20/08/2018,23,27
20/08/2018,24,24
21/08/2018,1,8
21/08/2018,2,17
21/08/2018,3,6
21/08/2018,4,12
21/08/2018,5,13
21/08/2018,6,19
21/08/2018,7,18
21/08/2018,8,21
21/08/2018,9,23
21/08/2018,10,19
21/08/2018,11,26
21/08/2018,12,35
21/08/2018,13,30
21/08/2018,14,19
21/08/2018,15,20
21/08/2018,16,16
21/08/2018,17,25
21/08/2018,18,29
21/08/2018,19,35
21/08/2018,20,23
21/08/2018,21,16
21/08/2018,22,20
21/08/2018,23,12
21/08/2018,24,12
22/08/2018,1,17
22/08/2018,2,8
22/08/2018,3,13
22/08/2018,4,18
22/08/2018,5,21
22/08/2018,6,24
22/08/2018,7,23
22/08/2018,8,19
22/08/2018,9,16
22/08/2018,10,24
22/08/2018,11,18
22/08/2018,12,36
22/08/2018,13,46
22/08/2018,14,37
22/08/2018,15,18
22/08/2018,16,27
22/08/2018,17,25
22/08/2018,18,22
22/08/2018,19,11
22/08/2018,20,13
22/08/2018,21,19
22/08/2018,22,18
22/08/2018,23,17
22/08/2018,24,23
23/08/2018,1,17
23/08/2018,2,14
23/08/2018,3,8
23/08/2018,4,8
23/08/2018,5,16
23/08/2018,6,15
23/08/2018,7,21
23/08/2018,8,30
23/08/2018,9,33
23/08/2018,10,41
23/08/2018,11,38
23/08/2018,12,43
23/08/2018,13,53
23/08/2018,14,47
23/08/2018,15,48
23/08/2018,16,38
23/08/2018,17,37
23/08/2018,18,24
23/08/2018,19,19
23/08/2018,20,26
23/08/2018,21,18
23/08/2018,22,30
23/08/2018,23,24
23/08/2018,24,17
24/08/2018,1,16
24/08/2018,2,17
24/08/2018,3,11
24/08/2018,4,16
24/08/2018,5,20
24/08/2018,6,27
24/08/2018,7,20
24/08/2018,8,38
24/08/2018,9,57
24/08/2018,10,49
24/08/2018,11,65
24/08/2018,12,68
24/08/2018,13,57
24/08/2018,14,47
24/08/2018,15,35
24/08/2018,16,34
24/08/2018,17,29
24/08/2018,18,40
24/08/2018,19,27
24/08/2018,20,20
24/08/2018,21,30
24/08/2018,22,24
24/08/2018,23,21
24/08/2018,24,20
25/08/2018,1,15
25/08/2018,2,19
25/08/2018,3,20
25/08/2018,4,28
25/08/2018,5,27
25/08/2018,6,33
25/08/2018,7,30
25/08/2018,8,36
25/08/2018,9,46
25/08/2018,10,45
25/08/2018,11,50
25/08/2018,12,62
25/08/2018,13,61
25/08/2018,14,49
25/08/2018,15,38
25/08/2018,16,29
25/08/2018,17,17
25/08/2018,18,22
25/08/2018,19,14
25/08/2018,20,17
25/08/2018,21,23
25/08/2018,22,22
25/08/2018,23,25
25/08/2018,24,17
26/08/2018,1,18
26/08/2018,2,20
26/08/2018,3,9
26/08/2018,4,9
26/08/2018,5,10
26/08/2018,6,10
26/08/2018,7,11
26/08/2018,8,16
26/08/2018,9,17
26/08/2018,10,18
26/08/2018,11,28
26/08/2018,12,30
26/08/2018,13,28
26/08/2018,14,27
26/08/2018,15,24
26/08/2018,16,14
26/08/2018,17,14
26/08/2018,18,13
26/08/2018,19,19
26/08/2018,20,25
26/08/2018,21,21
26/08/2018,22,16
26/08/2018,23,18
26/08/2018,24,21
27/08/2018,1,15
27/08/2018,2,15
27/08/2018,3,10
27/08/2018,4,10
27/08/2018,5,17
27/08/2018,6,20
27/08/2018,7,23
27/08/2018,8,36
27/08/2018,9,36
27/08/2018,10,34
27/08/2018,11,40
27/08/2018,12,41
27/08/2018,13,43
27/08/2018,14,59
27/08/2018,15,42
27/08/2018,16,47
27/08/2018,17,59
27/08/2018,18,21
27/08/2018,19,6
27/08/2018,20,10
27/08/2018,21,12
27/08/2018,22,15
27/08/2018,23,11
27/08/2018,24,10
28/08/2018,1,9
28/08/2018,2,13
28/08/2018,3,11
28/08/2018,4,13
28/08/2018,5,10
28/08/2018,6,6
28/08/2018,7,11
28/08/2018,8,13
28/08/2018,9,17
28/08/2018,10,14
28/08/2018,11,12
28/08/2018,12,16
28/08/2018,13,28
28/08/2018,14,29
28/08/2018,15,19
28/08/2018,16,29
28/08/2018,17,27
28/08/2018,18,30
28/08/2018,19,21
28/08/2018,20,8
28/08/2018,21,5
28/08/2018,22,8
28/08/2018,23,17
28/08/2018,24,6
29/08/2018,1,11
29/08/2018,2,14
29/08/2018,3,13
29/08/2018,4,6
29/08/2018,5,9
29/08/2018,6,20
29/08/2018,7,20
29/08/2018,8,26
29/08/2018,9,36
29/08/2018,10,40
29/08/2018,11,33
29/08/2018,12,48
29/08/2018,13,50
29/08/2018,14,44
29/08/2018,15,52
29/08/2018,16,38
29/08/2018,17,31
29/08/2018,18,39
29/08/2018,19,36
29/08/2018,20,24
29/08/2018,21,16
29/08/2018,22,15
29/08/2018,23,24
29/08/2018,24,22
30/08/2018,1,19
30/08/2018,2,19
30/08/2018,3,20
30/08/2018,4,21
30/08/2018,5,21
30/08/2018,6,24
30/08/2018,7,18
30/08/2018,8,16
30/08/2018,9,21
30/08/2018,10,13
30/08/2018,11,15
30/08/2018,12,17
30/08/2018,13,31
30/08/2018,14,33
30/08/2018,15,33
30/08/2018,16,26
30/08/2018,17,36
30/08/2018,18,21
30/08/2018,19,15
30/08/2018,20,122
30/08/2018,21,16
30/08/2018,22,6
30/08/2018,23,15
30/08/2018,24,12
31/08/2018,1,10
31/08/2018,2,9
31/08/2018,3,9
31/08/2018,4,11
31/08/2018,5,15
31/08/2018,6,12
31/08/2018,7,16
31/08/2018,8,16
31/08/2018,9,28
31/08/2018,10,31
31/08/2018,11,35
31/08/2018,12,43
31/08/2018,13,38
31/08/2018,14,40
31/08/2018,15,41
31/08/2018,16,32
31/08/2018,17,47
31/08/2018,18,42
31/08/2018,19,34
31/08/2018,20,17
31/08/2018,21,27
31/08/2018,22,21
31/08/2018,23,-99
31/08/2018,24,-99
01/09/2018,1,-99
01/09/2018,2,-99
01/09/2018,3,6
01/09/2018,4,3
01/09/2018,5,9
01/09/2018,6,9
01/09/2018,7,14
01/09/2018,8,20
01/09/2018,9,25
01/09/2018,10,37
01/09/2018,11,38
01/09/2018,12,38
01/09/2018,13,41
01/09/2018,14,35
01/09/2018,15,25
01/09/2018,16,19
01/09/2018,17,25
01/09/2018,18,22
01/09/2018,19,20
01/09/2018,20,24
01/09/2018,21,22
01/09/2018,22,21
01/09/2018,23,24
01/09/2018,24,25
02/09/2018,1,13
02/09/2018,2,18
02/09/2018,3,20
02/09/2018,4,26
02/09/2018,5,27
02/09/2018,6,26
02/09/2018,7,21
02/09/2018,8,33
02/09/2018,9,33
02/09/2018,10,42
02/09/2018,11,50
02/09/2018,12,54
02/09/2018,13,43
02/09/2018,14,45
02/09/2018,15,51
02/09/2018,16,38
02/09/2018,17,27
02/09/2018,18,25
02/09/2018,19,13
02/09/2018,20,13
02/09/2018,21,14
02/09/2018,22,17
02/09/2018,23,22
02/09/2018,24,18
03/09/2018,1,21
03/09/2018,2,15
03/09/2018,3,21
03/09/2018,4,20
03/09/2018,5,19
03/09/2018,6,25
03/09/2018,7,37
03/09/2018,8,31
03/09/2018,9,35
03/09/2018,10,47
03/09/2018,11,77
03/09/2018,12,67
03/09/2018,13,63
03/09/2018,14,64
03/09/2018,15,53
03/09/2018,16,55
03/09/2018,17,39
03/09/2018,18,28
03/09/2018,19,27
03/09/2018,20,25
03/09/2018,21,34
03/09/2018,22,36
03/09/2018,23,30
03/09/2018,24,30
04/09/2018,1,19
04/09/2018,2,22
04/09/2018,3,19
04/09/2018,4,28
04/09/2018,5,28
04/09/2018,6,32
04/09/2018,7,32
04/09/2018,8,40
04/09/2018,9,50
04/09/2018,10,54
04/09/2018,11,75
04/09/2018,12,85
04/09/2018,13,76
04/09/2018,14,53
04/09/2018,15,33
04/09/2018,16,40
04/09/2018,17,42
04/09/2018,18,28
04/09/2018,19,23
04/09/2018,20,27
04/09/2018,21,19
04/09/2018,22,18
04/09/2018,23,25
04/09/2018,24,22
05/09/2018,1,12
05/09/2018,2,18
05/09/2018,3,18
05/09/2018,4,20
05/09/2018,5,18
05/09/2018,6,22
05/09/2018,7,34
05/09/2018,8,38
05/09/2018,9,43
05/09/2018,10,42
05/09/2018,11,47
05/09/2018,12,59
05/09/2018,13,65
05/09/2018,14,60
05/09/2018,15,52
05/09/2018,16,42
05/09/2018,17,51
05/09/2018,18,24
05/09/2018,19,24
05/09/2018,20,10
05/09/2018,21,9
05/09/2018,22,14
05/09/2018,23,6
05/09/2018,24,7
06/09/2018,1,8
06/09/2018,2,7
06/09/2018,3,8
06/09/2018,4,13
06/09/2018,5,11
06/09/2018,6,12
06/09/2018,7,23
06/09/2018,8,30
06/09/2018,9,28
06/09/2018,10,35
06/09/2018,11,22
06/09/2018,12,36
06/09/2018,13,32
06/09/2018,14,17
06/09/2018,15,13
06/09/2018,16,14
06/09/2018,17,15
06/09/2018,18,16
06/09/2018,19,7
06/09/2018,20,24
06/09/2018,21,32
06/09/2018,22,28
06/09/2018,23,27
06/09/2018,24,25
07/09/2018,1,27
07/09/2018,2,25
07/09/2018,3,29
07/09/2018,4,24
07/09/2018,5,26
07/09/2018,6,21
07/09/2018,7,27
07/09/2018,8,27
07/09/2018,9,36
07/09/2018,10,52
07/09/2018,11,57
07/09/2018,12,64
07/09/2018,13,56
07/09/2018,14,54
07/09/2018,15,41
07/09/2018,16,49
07/09/2018,17,42
07/09/2018,18,46
07/09/2018,19,56
07/09/2018,20,57
07/09/2018,21,27
07/09/2018,22,30
07/09/2018,23,35
07/09/2018,24,37
08/09/2018,1,29
08/09/2018,2,18
08/09/2018,3,23
08/09/2018,4,26
08/09/2018,5,27
08/09/2018,6,29
08/09/2018,7,29
08/09/2018,8,41
08/09/2018,9,50
08/09/2018,10,59
08/09/2018,11,63
08/09/2018,12,65
08/09/2018,13,64
08/09/2018,14,70
08/09/2018,15,60
08/09/2018,16,46
08/09/2018,17,37
08/09/2018,18,25
08/09/2018,19,29
08/09/2018,20,26
08/09/2018,21,25
08/09/2018,22,30
08/09/2018,23,39
08/09/2018,24,25
09/09/2018,1,38
09/09/2018,2,33
09/09/2018,3,34
09/09/2018,4,33
09/09/2018,5,32
09/09/2018,6,32
09/09/2018,7,36
09/09/2018,8,36
09/09/2018,9,54
09/09/2018,10,55
09/09/2018,11,30
09/09/2018,12,34
09/09/2018,13,45
09/09/2018,14,57
09/09/2018,15,52
09/09/2018,16,39
09/09/2018,17,31
09/09/2018,18,34
09/09/2018,19,28
09/09/2018,20,31
09/09/2018,21,29
09/09/2018,22,24
09/09/2018,23,28
09/09/2018,24,23
10/09/2018,1,25
10/09/2018,2,24
10/09/2018,3,29
10/09/2018,4,41
10/09/2018,5,34
10/09/2018,6,36
10/09/2018,7,52
10/09/2018,8,53
10/09/2018,9,53
10/09/2018,10,58
10/09/2018,11,59
10/09/2018,12,64
10/09/2018,13,49
10/09/2018,14,40
10/09/2018,15,39
10/09/2018,16,22
10/09/2018,17,25
10/09/2018,18,22
10/09/2018,19,14
10/09/2018,20,17
10/09/2018,21,33
10/09/2018,22,30
10/09/2018,23,24
10/09/2018,24,30
11/09/2018,1,37
11/09/2018,2,31
11/09/2018,3,27
11/09/2018,4,26
11/09/2018,5,32
11/09/2018,6,34
11/09/2018,7,40
11/09/2018,8,54
11/09/2018,9,54
11/09/2018,10,52
11/09/2018,11,40
11/09/2018,12,43
11/09/2018,13,37
11/09/2018,14,31
11/09/2018,15,30
11/09/2018,16,32
11/09/2018,17,27
11/09/2018,18,26
11/09/2018,19,27
11/09/2018,20,25
11/09/2018,21,29
11/09/2018,22,30
11/09/2018,23,30
11/09/2018,24,34
12/09/2018,1,38
12/09/2018,2,39
12/09/2018,3,32
12/09/2018,4,33
12/09/2018,5,32
12/09/2018,6,33
12/09/2018,7,30
12/09/2018,8,36
12/09/2018,9,50
12/09/2018,10,50
12/09/2018,11,63
12/09/2018,12,59
12/09/2018,13,54
12/09/2018,14,54
12/09/2018,15,64
12/09/2018,16,20
12/09/2018,17,37
12/09/2018,18,36
12/09/2018,19,28
12/09/2018,20,16
12/09/2018,21,27
12/09/2018,22,20
12/09/2018,23,17
12/09/2018,24,-99
13/09/2018,1,-99
13/09/2018,2,-99
13/09/2018,3,-99
13/09/2018,4,-99
13/09/2018,5,14
13/09/2018,6,13
13/09/2018,7,15
13/09/2018,8,21
13/09/2018,9,27
13/09/2018,10,22
13/09/2018,11,32
13/09/2018,12,39
13/09/2018,13,42
13/09/2018,14,41
13/09/2018,15,55
13/09/2018,16,37
13/09/2018,17,39
13/09/2018,18,39
13/09/2018,19,39
13/09/2018,20,47
13/09/2018,21,44
13/09/2018,22,40
13/09/2018,23,31
13/09/2018,24,23
14/09/2018,1,15
14/09/2018,2,16
14/09/2018,3,14
14/09/2018,4,14
14/09/2018,5,20
14/09/2018,6,22
14/09/2018,7,27
14/09/2018,8,32
14/09/2018,9,33
14/09/2018,10,45
14/09/2018,11,52
14/09/2018,12,30
14/09/2018,13,42
14/09/2018,14,38
14/09/2018,15,18
14/09/2018,16,10
14/09/2018,17,24
14/09/2018,18,36
14/09/2018,19,26
14/09/2018,20,19
14/09/2018,21,17
14/09/2018,22,17
14/09/2018,23,21
14/09/2018,24,18
15/09/2018,1,31
15/09/2018,2,20
15/09/2018,3,19
15/09/2018,4,27
15/09/2018,5,27
15/09/2018,6,17
15/09/2018,7,17
15/09/2018,8,23
15/09/2018,9,42
15/09/2018,10,48
15/09/2018,11,53
15/09/2018,12,28
15/09/2018,13,22
15/09/2018,14,9
15/09/2018,15,22
15/09/2018,16,27
15/09/2018,17,19
15/09/2018,18,13
15/09/2018,19,15
15/09/2018,20,10
15/09/2018,21,12
15/09/2018,22,42
15/09/2018,23,-99
15/09/2018,24,52
16/09/2018,1,34
16/09/2018,2,44
16/09/2018,3,56
16/09/2018,4,47
16/09/2018,5,46
16/09/2018,6,36
16/09/2018,7,34
16/09/2018,8,29
16/09/2018,9,38
16/09/2018,10,38
16/09/2018,11,44
16/09/2018,12,30
16/09/2018,13,36
16/09/2018,14,25
16/09/2018,15,29
16/09/2018,16,18
16/09/2018,17,22
16/09/2018,18,24
16/09/2018,19,30
16/09/2018,20,35
16/09/2018,21,35
16/09/2018,22,32
16/09/2018,23,25
16/09/2018,24,9
17/09/2018,1,14
17/09/2018,2,17
17/09/2018,3,15
17/09/2018,4,12
17/09/2018,5,21
17/09/2018,6,29
17/09/2018,7,31
17/09/2018,8,26
17/09/2018,9,41
17/09/2018,10,50
17/09/2018,11,59
17/09/2018,12,53
17/09/2018,13,56
17/09/2018,14,38
17/09/2018,15,57
17/09/2018,16,26
17/09/2018,17,31
17/09/2018,18,41
17/09/2018,19,36
17/09/2018,20,36
17/09/2018,21,36
17/09/2018,22,35
17/09/2018,23,35
17/09/2018,24,39
18/09/2018,1,25
18/09/2018,2,26
18/09/2018,3,44
18/09/2018,4,52
18/09/2018,5,47
18/09/2018,6,42
18/09/2018,7,48
18/09/2018,8,52
18/09/2018,9,-99
18/09/2018,10,-99
18/09/2018,11,-99
18/09/2018,12,-99
18/09/2018,13,-99
18/09/2018,14,66
18/09/2018,15,75
18/09/2018,16,59
18/09/2018,17,78
18/09/2018,18,24
18/09/2018,19,24
18/09/2018,20,27
18/09/2018,21,33
18/09/2018,22,29
18/09/2018,23,24
18/09/2018,24,15
19/09/2018,1,20
19/09/2018,2,24
19/09/2018,3,24
19/09/2018,4,35
19/09/2018,5,35
19/09/2018,6,37
19/09/2018,7,36
19/09/2018,8,37
19/09/2018,9,37
19/09/2018,10,33
19/09/2018,11,41
19/09/2018,12,51
19/09/2018,13,62
19/09/2018,14,56
19/09/2018,15,37
19/09/2018,16,36
19/09/2018,17,39
19/09/2018,18,41
19/09/2018,19,39
19/09/2018,20,16
19/09/2018,21,25
19/09/2018,22,32
19/09/2018,23,29
19/09/2018,24,27
20/09/2018,1,25
20/09/2018,2,8
20/09/2018,3,17
20/09/2018,4,10
20/09/2018,5,7
20/09/2018,6,12
20/09/2018,7,24
20/09/2018,8,27
20/09/2018,9,50
20/09/2018,10,54
20/09/2018,11,53
20/09/2018,12,62
20/09/2018,13,72
20/09/2018,14,51
20/09/2018,15,37
20/09/2018,16,30
20/09/2018,17,25
20/09/2018,18,33
20/09/2018,19,35
20/09/2018,20,24
20/09/2018,21,22
20/09/2018,22,19
20/09/2018,23,12
20/09/2018,24,16
21/09/2018,1,24
21/09/2018,2,11
21/09/2018,3,17
21/09/2018,4,23
21/09/2018,5,25
21/09/2018,6,24
21/09/2018,7,30
21/09/2018,8,34
21/09/2018,9,41
21/09/2018,10,47
21/09/2018,11,52
21/09/2018,12,46
21/09/2018,13,32
21/09/2018,14,24
21/09/2018,15,21
21/09/2018,16,13
21/09/2018,17,16
21/09/2018,18,17
21/09/2018,19,6
21/09/2018,20,31
21/09/2018,21,28
21/09/2018,22,23
21/09/2018,23,35
21/09/2018,24,12
22/09/2018,1,26
22/09/2018,2,18
22/09/2018,3,16
22/09/2018,4,20
